Site,Year,Part Number,Customer_Count,Internal_Customer_Count,External_Customer_Count
R402,2021,740038-100,1,0,1
R402,2021,7NG3212-0BN00,1,0,1
R402,2021,8007884R91,2,0,2
R402,2021,8007917R92,1,0,1
R402,2021,8007995R92,1,0,1
R402,2021,825065-M100-100,1,0,1
R402,2021,851048190,1,0,1
R402,2021,880254/868340,1,0,1
R402,2021,900933C4,1,0,1
R402,2021,901147C2,2,0,2
R402,2021,901352C1,1,0,1
R402,2021,901722090,1,0,1
R402,2021,901722440,1,0,1
R402,2021,901811C2,1,0,1
R402,2021,903111C1,2,0,2
R402,2021,903112C1,1,1,0
R402,2021,903113C1,1,0,1
R402,2021,903115C1,1,0,1
R402,2021,903117C1,1,0,1
R402,2021,903119C1,1,0,1
R402,2021,903121C1,1,1,0
R402,2021,903123C1,1,0,1
R402,2021,903126C1,1,0,1
R402,2021,903223C1,2,1,1
R402,2021,903235C1,1,0,1
R402,2021,903240C1,1,0,1
R402,2021,903242C1,1,0,1
R402,2021,903246C1,2,0,2
R402,2021,903247C1,1,1,0
R402,2021,903269C1,2,0,2
R402,2021,903270C1,1,0,1
R402,2021,903289C1,1,0,1
R402,2021,903315C1,2,1,1
R402,2021,903316C1,8,2,6
R402,2021,903326C1,1,0,1
R402,2021,903509C1,1,0,1
R402,2021,903549C1,1,0,1
R402,2021,903556C1,1,0,1
R402,2021,903560C1,1,0,1
R402,2021,903589C1,1,0,1
R402,2021,903732C1,2,0,2
R402,2021,903752C1,1,0,1
R402,2021,905213C2,1,0,1
R402,2021,905491C1,1,0,1
R402,2021,906736C1,1,0,1
R402,2021,906737C1,1,0,1
R402,2021,906740C1,1,0,1
R402,2021,906744C1,1,0,1
R402,2021,907333C1,2,0,2
R402,2021,907334C1,2,0,2
R402,2021,907754C3,1,1,0
R402,2021,907758C1,2,0,2
R402,2021,907775C1,1,0,1
R402,2021,907777C1,1,1,0
R402,2021,907809C2,2,0,2
R402,2021,907810C2,2,0,2
R402,2021,907932C4,2,0,2
R402,2021,907967C1,1,0,1
R402,2021,908055C1,1,0,1
R402,2021,908056C1,3,1,2
R402,2021,908058C1,1,0,1
R402,2021,908059C1,1,0,1
R402,2021,908061C1,1,0,1
R402,2021,908112C1,2,0,2
R402,2021,908134C1,1,0,1
R402,2021,908135C1,1,1,0
R402,2021,908152C1,1,0,1
R402,2021,908158C1,1,0,1
R402,2021,908159C1,4,0,4
R402,2021,908164C1,1,0,1
R402,2021,908220C1,1,0,1
R402,2021,908221C1,2,1,1
R402,2021,908236C1,1,0,1
R402,2021,908601C1,3,0,3
R402,2021,908661C1,1,0,1
R402,2021,908739C1,1,0,1
R402,2021,908740C1,1,1,0
R402,2021,908754C1,2,0,2
R402,2021,908914C1,1,1,0
R402,2021,908943C1,1,0,1
R402,2021,909057C1,1,1,0
R402,2021,909063C1,1,0,1
R402,2021,909064C1,1,0,1
R402,2021,909065C2,1,0,1
R402,2021,909099C2,1,0,1
R402,2021,909119C1,2,0,2
R402,2021,909745C2,2,0,2
R402,2021,909749C1,2,0,2
R402,2021,911013C1,2,0,2
R402,2021,911035C1,1,0,1
R402,2021,912098C1,1,0,1
R402,2021,912099C1,1,0,1
R402,2021,912269C1,1,1,0
R402,2021,912358C1,2,0,2
R402,2021,912507C1,2,1,1
R402,2021,912546C1,1,0,1
R402,2021,912555C3,1,0,1
R402,2021,912642C1,2,0,2
R402,2021,912740C1,2,0,2
R402,2021,912755C1,4,2,2
R402,2021,912776C1,1,0,1
R402,2021,912851C1,2,0,2
R402,2021,912853C1,1,0,1
R402,2021,913096C2,1,0,1
R402,2021,913158C1,1,0,1
R402,2021,913788C1,2,1,1
R402,2021,914296C2,2,0,2
R402,2021,914297C1,2,0,2
R402,2021,915233C1,1,0,1
R402,2021,915243C1,1,1,0
R402,2021,915290C1,1,1,0
R402,2021,915381C1,1,0,1
R402,2021,915484C1,1,0,1
R402,2021,915789C1,1,1,0
R402,2021,915790C1,1,1,0
R402,2021,917345C1,1,0,1
R402,2021,917427C1,1,1,0
R402,2021,917560C2,1,0,1
R402,2021,917646C91,1,0,1
R402,2021,917700C1,2,0,2
R402,2021,917804C2,1,0,1
R402,2021,917806C1,1,0,1
R402,2021,917807C1,1,0,1
R402,2021,918039C1,1,0,1
R402,2021,918178C1,1,0,1
R402,2021,918517C1,1,0,1
R402,2021,918747C1,1,0,1
R402,2021,918960C1,1,1,0
R402,2021,918963C1,1,0,1
R402,2021,918973C1,1,0,1
R402,2021,919340C2,1,0,1
R402,2021,919653C1,1,0,1
R402,2021,945025C1,1,0,1
R402,2021,946177C1,1,0,1
R402,2021,946297C1,2,0,2
R402,2021,946298C1,2,0,2
R402,2021,946624C1,1,1,0
R402,2021,946632C4,3,1,2
R402,2021,946650C4,2,1,1
R402,2021,946685C1,2,0,2
R402,2021,947241C1,1,0,1
R402,2021,947513C1,1,0,1
R402,2021,948098C2,1,0,1
R402,2021,949048C1,1,0,1
R402,2021,949808C2,2,0,2
R402,2021,949996C1,1,0,1
R402,2021,950287C1,1,0,1
R402,2021,950757C1,1,0,1
R402,2021,950892C1,1,0,1
R402,2021,951249C1,1,1,0
R402,2021,951250C1,1,1,0
R402,2021,951420C2,2,0,2
R402,2021,952248C1,1,0,1
R402,2021,952537C1,1,1,0
R402,2021,953160C1,1,0,1
R402,2021,954138C1,1,1,0
R402,2021,956773C1,2,1,1
R402,2021,958736C1,1,0,1
R402,2021,961017C1,1,0,1
R402,2021,961077C1,1,0,1
R402,2021,962041C1,1,1,0
R402,2021,962094C1,1,0,1
R402,2021,962959C1,1,0,1
R402,2021,963859C1,1,0,1
R402,2021,964966C1,1,0,1
R402,2021,964967C1,1,0,1
R402,2021,965977C1,1,1,0
R402,2021,967692C1,1,0,1
R402,2021,967871C1,1,1,0
R402,2021,967924C1,1,0,1
R402,2021,969008C1,1,0,1
R402,2021,969035C1,4,0,4
R402,2021,991838C1,1,0,1
R402,2021,991911C1,1,0,1
R402,2021,994393C1,2,0,2
R402,2021,995389C1,1,0,1
R402,2021,996527C2,1,1,0
R402,2021,998367C1,1,0,1
R402,2021,AX-7610-100,1,0,1
R402,2021,E20431,1,0,1
R402,2021,EASY-LASER XT550,1,0,1
R402,2021,FIELD SERVICE,3,0,3
R402,2021,FS-CENTAUR,11,0,11
R402,2021,FS-COMP,1,0,1
R402,2021,FS-GARRETT,2,0,2
R402,2021,FS-MARS,3,0,3
R402,2021,FS-OTHER,2,0,2
R402,2021,FS-SATURN,5,0,5
R402,2021,FS-TAURUS,8,0,8
R402,2021,FT20198-1,1,1,0
R402,2021,FT67066-101,1,0,1
R402,2021,FT67073-100,1,0,1
R402,2021,GENERAL STOCK,1,0,1
R402,2021,LTSA ANN INSP,1,0,1
R402,2021,MS9276-11,1,1,0
R402,2021,MS9357-10,1,0,1
R402,2021,S1602,1,0,1
R402,2021,SHIM SET 300 SERIES SS,1,0,1
R402,2021,WC-4501-D-R,1,0,1
R402,2021,WC-4701-G-R,1,1,0
R402,2021,WC-4701S-G,1,1,0
R402,2021,WC-4702S-G-R,1,1,0
R402,2021,WC-5701S-G,1,1,0
R402,2021,WC-5901S-G,1,1,0
R402,2021,WC-AGB-0,1,1,0
R402,2021,WC-PT-R,1,1,0
R402,2021,WCS-CED-1540,1,1,0
R402,2021,WCS-CED-1550,1,1,0
R402,2021,WCS-CED-1840,1,0,1
R402,2021,WCS-CED-1850,1,0,1
R402,2021,WGC-C160,1,0,1
R402,2021,WGT-PKG-S-D,1,0,1
R402,2021,WT-7301S-D,1,0,1
R402,2021,WT-7301S-G,1,1,0
R402,2021,WT-7801S-G,1,0,1
R402,2021,WT-7901SA-G,1,1,0
R402,2021,WT-CED-1560,1,1,0
R402,2021,X3301A4N11W1,1,0,1
R402,2021,X3301A4N14T1,1,0,1
R402,2021,Z91,27,4,23
R402,2021,ZOK 27-6.6,1,1,0
R402,2022,(160989-7),1,0,1
R402,2022,(170065-100)REPUK,1,1,0
R402,2022,(170949-100),1,0,1
R402,2022,(170950-100),1,0,1
R402,2022,(170951-100),1,0,1
R402,2022,(180765-100),3,1,2
R402,2022,(180766-100),3,1,2
R402,2022,(290249-100),4,1,3
R402,2022,1006245-3,1,1,0
R402,2022,1006437,1,0,1
R402,2022,1006439,1,0,1
R402,2022,1008942-6,1,0,1
R402,2022,1010452,1,0,1
R402,2022,1010476,2,1,1
R402,2022,1010477,2,0,2
R402,2022,1010496,1,0,1
R402,2022,1010500,1,0,1
R402,2022,1011717,1,0,1
R402,2022,1013121-1,1,0,1
R402,2022,1013623,3,0,3
R402,2022,1014136-2,1,0,1
R402,2022,1014794,1,0,1
R402,2022,1016229,1,0,1
R402,2022,1016391-5,1,0,1
R402,2022,1017867,1,0,1
R402,2022,1017895,1,0,1
R402,2022,1017905,1,0,1
R402,2022,1017911,1,0,1
R402,2022,1019431-1600,1,0,1
R402,2022,1020281-100,1,1,0
R402,2022,1020458-3,1,0,1
R402,2022,1022447,1,0,1
R402,2022,1023518-201,1,0,1
R402,2022,1024685,2,0,2
R402,2022,1025442-1,1,0,1
R402,2022,1027484-101,1,0,1
R402,2022,1027753,1,0,1
R402,2022,1027930-102,1,0,1
R402,2022,1027930-502,1,0,1
R402,2022,1028903,2,1,1
R402,2022,1034549-21,1,0,1
R402,2022,1034549-71,1,0,1
R402,2022,1039741,1,0,1
R402,2022,1039742,1,0,1
R402,2022,1039743,1,0,1
R402,2022,1042017-104,1,0,1
R402,2022,1042018-3300,1,0,1
R402,2022,1044397-1401,1,0,1
R402,2022,1045095-201,1,0,1
R402,2022,1046410-3,1,0,1
R402,2022,1046415-60,1,0,1
R402,2022,1046415-78,1,0,1
R402,2022,1046557,1,0,1
R402,2022,1046778-14,1,0,1
R402,2022,1046853,1,0,1
R402,2022,1046854,1,0,1
R402,2022,1047161-1,2,0,2
R402,2022,1047186,1,0,1
R402,2022,1049089-2,1,0,1
R402,2022,1053929-16,1,0,1
R402,2022,1056244-27,1,0,1
R402,2022,1056666,1,0,1
R402,2022,1057606-2,1,0,1
R402,2022,1058102,1,0,1
R402,2022,1060817-10,1,0,1
R402,2022,1060817-40,2,0,2
R402,2022,1060817-50,1,0,1
R402,2022,1064400-1,1,0,1
R402,2022,1064728-1,1,0,1
R402,2022,1064728-21,1,0,1
R402,2022,1064728-3,1,0,1
R402,2022,1064728-4,2,0,2
R402,2022,1065471-100,1,0,1
R402,2022,1068994-104,1,0,1
R402,2022,1069873-1,1,0,1
R402,2022,1071653-2500,1,0,1
R402,2022,1072904,1,0,1
R402,2022,1077347-1,1,0,1
R402,2022,1085271-1001,1,0,1
R402,2022,1085271-1002,1,0,1
R402,2022,1085271-1003,1,0,1
R402,2022,1085271-1004,1,0,1
R402,2022,1087491-3,2,0,2
R402,2022,1089034-3,2,0,2
R402,2022,1089240-18,1,0,1
R402,2022,1089240-29,1,0,1
R402,2022,1089240-32,1,0,1
R402,2022,1089240-4,1,0,1
R402,2022,1089240-5,1,0,1
R402,2022,1089240-7,1,0,1
R402,2022,1089241-30,1,0,1
R402,2022,1089241-40,1,0,1
R402,2022,1090886-25,2,0,2
R402,2022,1091032-1,1,0,1
R402,2022,1098058,1,0,1
R402,2022,1105588-100,1,0,1
R402,2022,110979-5,1,0,1
R402,2022,1114470-21,1,0,1
R402,2022,111722-3,1,0,1
R402,2022,111722-4,1,0,1
R402,2022,1119585-200,1,0,1
R402,2022,113092-100,2,0,2
R402,2022,11396-1,1,0,1
R402,2022,115971-2,1,0,1
R402,2022,115999-601,1,1,0
R402,2022,116091-6,1,0,1
R402,2022,116414-1,1,1,0
R402,2022,116508-102,1,0,1
R402,2022,117041-0,1,1,0
R402,2022,117145-1,1,0,1
R402,2022,117145-10,1,0,1
R402,2022,117145-11,1,0,1
R402,2022,117145-12,1,0,1
R402,2022,117145-13,1,0,1
R402,2022,117145-14,1,0,1
R402,2022,117145-15,1,0,1
R402,2022,117145-16,1,0,1
R402,2022,117145-2,1,0,1
R402,2022,117145-3,1,0,1
R402,2022,117145-4,1,0,1
R402,2022,117145-5,1,0,1
R402,2022,117145-6,1,0,1
R402,2022,117145-7,1,0,1
R402,2022,117145-8,1,0,1
R402,2022,117145-9,1,0,1
R402,2022,117618-101,1,0,1
R402,2022,117857-300,1,0,1
R402,2022,118002,1,0,1
R402,2022,118460-1,1,0,1
R402,2022,120022-6,1,0,1
R402,2022,120022-7,1,0,1
R402,2022,120029-1,1,0,1
R402,2022,120029-122,1,0,1
R402,2022,120155-4,1,1,0
R402,2022,120156-6,1,1,0
R402,2022,120156-7,1,1,0
R402,2022,120156-8,1,1,0
R402,2022,120289-1,1,0,1
R402,2022,120290-1,1,0,1
R402,2022,120290-3,2,0,2
R402,2022,120290-4,1,0,1
R402,2022,120290-5,1,0,1
R402,2022,120411-400,2,0,2
R402,2022,120623-6,1,0,1
R402,2022,120649-16,1,0,1
R402,2022,120739-200,1,0,1
R402,2022,120739-4,1,0,1
R402,2022,122192-1,1,0,1
R402,2022,123438-1,1,1,0
R402,2022,123439-1,1,1,0
R402,2022,123439-2,1,1,0
R402,2022,123439-3,1,1,0
R402,2022,124316-1,2,0,2
R402,2022,124316-2,3,0,3
R402,2022,124316-3,3,0,3
R402,2022,124316-4,3,0,3
R402,2022,124316-5,2,0,2
R402,2022,124427-4800,1,0,1
R402,2022,124556,1,0,1
R402,2022,127026-301,1,1,0
R402,2022,127027-301,1,1,0
R402,2022,127433-300,2,1,1
R402,2022,127684,1,0,1
R402,2022,127685,1,0,1
R402,2022,127688,2,0,2
R402,2022,127690,1,0,1
R402,2022,127708,1,0,1
R402,2022,127712,1,0,1
R402,2022,127713,1,0,1
R402,2022,129205-1,1,0,1
R402,2022,129390-10-900,1,0,1
R402,2022,130589-102,1,1,0
R402,2022,130688-2,3,0,3
R402,2022,130805-600,1,1,0
R402,2022,131824-1,1,0,1
R402,2022,1322418-11,1,0,1
R402,2022,136178-1,1,0,1
R402,2022,136178-2,1,0,1
R402,2022,136364-1,1,0,1
R402,2022,136365-1,1,0,1
R402,2022,136366-1,1,0,1
R402,2022,136528-1,1,0,1
R402,2022,136627-2,1,0,1
R402,2022,136633-4,1,0,1
R402,2022,136635-2,1,0,1
R402,2022,136644-100,1,0,1
R402,2022,136845-1,4,1,3
R402,2022,136856-1,4,3,1
R402,2022,137677-3-900,2,0,2
R402,2022,138153-2,1,1,0
R402,2022,138171-1,1,0,1
R402,2022,138180-100,1,0,1
R402,2022,1405128-100,1,0,1
R402,2022,141719-2,1,0,1
R402,2022,145-540-90414,2,0,2
R402,2022,145-540-96405,1,0,1
R402,2022,145-551-90108,1,0,1
R402,2022,145-551-90116,1,0,1
R402,2022,1470281-5,1,0,1
R402,2022,1502703-1,1,0,1
R402,2022,1577354-4000,1,0,1
R402,2022,1577354-4501,1,0,1
R402,2022,16010R1,1,0,1
R402,2022,1689125-1,1,0,1
R402,2022,169500-0120,1,0,1
R402,2022,170596-2,1,0,1
R402,2022,17072R1,1,0,1
R402,2022,171404-1,1,1,0
R402,2022,171428-1,2,0,2
R402,2022,171431-1,1,0,1
R402,2022,171695-1,1,0,1
R402,2022,171696-1,1,0,1
R402,2022,172414-1,1,0,1
R402,2022,172422-1,1,0,1
R402,2022,172429-1,1,0,1
R402,2022,172430-2,1,0,1
R402,2022,172439-2,2,0,2
R402,2022,172502-1,1,0,1
R402,2022,172505-1,1,0,1
R402,2022,172509-1,1,0,1
R402,2022,172513-1,1,0,1
R402,2022,172517-1,1,0,1
R402,2022,172520-1,1,0,1
R402,2022,172524-3,2,0,2
R402,2022,172527-2,1,0,1
R402,2022,172564-1,1,0,1
R402,2022,172565-2,2,0,2
R402,2022,172566-1,1,0,1
R402,2022,172570-1,1,0,1
R402,2022,173428-3,3,0,3
R402,2022,173532-1,2,1,1
R402,2022,173533-1,2,1,1
R402,2022,173942-1,2,1,1
R402,2022,178328-1,1,0,1
R402,2022,178502-1,1,0,1
R402,2022,178503-2,1,0,1
R402,2022,179831K100B,2,1,1
R402,2022,180431-1,3,2,1
R402,2022,1844323-400,1,0,1
R402,2022,186212-100,2,0,2
R402,2022,186254-34,1,1,0
R402,2022,186280-100,2,0,2
R402,2022,186280-200,1,0,1
R402,2022,186648-2,1,0,1
R402,2022,186851-1,1,0,1
R402,2022,187877,1,0,1
R402,2022,187878,1,0,1
R402,2022,187886,1,0,1
R402,2022,187887,1,0,1
R402,2022,190430-1,4,2,2
R402,2022,190585-5,1,0,1
R402,2022,190817-14,1,0,1
R402,2022,191160-101,1,0,1
R402,2022,192014-101,1,0,1
R402,2022,192015-101,1,0,1
R402,2022,192029-1,1,0,1
R402,2022,192450-1,1,0,1
R402,2022,192481-501,1,0,1
R402,2022,192876-101,1,0,1
R402,2022,19297R1,2,0,2
R402,2022,19298R1,2,0,2
R402,2022,19302R1,2,0,2
R402,2022,195017-1,1,1,0
R402,2022,196666-100,1,0,1
R402,2022,196669-100,1,0,1
R402,2022,2018739-200,1,0,1
R402,2022,202712-8-6S,1,0,1
R402,2022,202712-8-8S,1,0,1
R402,2022,20909R1,2,0,2
R402,2022,210005-8,1,1,0
R402,2022,210006-102,1,1,0
R402,2022,2112736-1,1,0,1
R402,2022,21534R1,1,0,1
R402,2022,219166-1,1,0,1
R402,2022,222154-2,1,0,1
R402,2022,22324R1,2,0,2
R402,2022,22348R1,2,0,2
R402,2022,22351R1,2,0,2
R402,2022,22523R1,1,0,1
R402,2022,22526R1,3,1,2
R402,2022,22527R1,2,0,2
R402,2022,22540R1,3,0,3
R402,2022,22541R1,1,0,1
R402,2022,22542R1,3,0,3
R402,2022,22544R1,1,0,1
R402,2022,22545R1,1,0,1
R402,2022,22554R1,2,0,2
R402,2022,22555R1,1,0,1
R402,2022,22568R1,1,0,1
R402,2022,22569R1,1,0,1
R402,2022,22581R1,1,0,1
R402,2022,22609-1,1,0,1
R402,2022,22624-1,1,0,1
R402,2022,22626-8,1,0,1
R402,2022,22640R1,3,1,2
R402,2022,22641R1,2,0,2
R402,2022,22651-1,1,0,1
R402,2022,22652R1,2,0,2
R402,2022,22653R1,1,0,1
R402,2022,22671-1,1,0,1
R402,2022,22692R1,2,0,2
R402,2022,22693R1,2,0,2
R402,2022,22694R1,2,0,2
R402,2022,22696R1,1,0,1
R402,2022,22699-1,1,0,1
R402,2022,22798-1,1,0,1
R402,2022,231483-4,1,0,1
R402,2022,231483-5,1,0,1
R402,2022,23344R1,1,0,1
R402,2022,23383R1,2,1,1
R402,2022,233902-100,1,0,1
R402,2022,23402R1,1,0,1
R402,2022,23416R1,1,0,1
R402,2022,23417R1,1,0,1
R402,2022,23460R1,1,0,1
R402,2022,23461R1,1,0,1
R402,2022,23471R1,2,0,2
R402,2022,23497R1,1,1,0
R402,2022,23528R1,1,0,1
R402,2022,23557R1,1,0,1
R402,2022,23587R1,1,0,1
R402,2022,23614R1,1,0,1
R402,2022,23645R1,1,0,1
R402,2022,23694R1,1,0,1
R402,2022,23738R1,1,0,1
R402,2022,23768R1,1,0,1
R402,2022,23805R1,2,0,2
R402,2022,23819R1,2,0,2
R402,2022,23823R1,1,0,1
R402,2022,23869R1,1,0,1
R402,2022,2398627-100,1,0,1
R402,2022,24587R1,1,1,0
R402,2022,246120-1,1,0,1
R402,2022,24636R1,1,0,1
R402,2022,24650R1,2,0,2
R402,2022,24813R1,1,0,1
R402,2022,24925R1,1,0,1
R402,2022,25004R1,1,0,1
R402,2022,25082R1,1,0,1
R402,2022,25577-101,2,0,2
R402,2022,25581-4,1,0,1
R402,2022,25841-8,1,0,1
R402,2022,25919-4,1,0,1
R402,2022,26024R1,1,0,1
R402,2022,26040-2,1,0,1
R402,2022,26155-4,1,0,1
R402,2022,26159-2,1,0,1
R402,2022,26169-100,3,0,3
R402,2022,26274-2,1,0,1
R402,2022,26282-1,1,0,1
R402,2022,26283-1,1,0,1
R402,2022,26536-1,1,0,1
R402,2022,26775-301,1,0,1
R402,2022,26775-501,1,0,1
R402,2022,271251,1,0,1
R402,2022,27270R1,1,0,1
R402,2022,272712,1,0,1
R402,2022,272714,1,0,1
R402,2022,27271R1,1,0,1
R402,2022,27276R1,1,0,1
R402,2022,27471-6,1,0,1
R402,2022,27529-0,3,1,2
R402,2022,27530-0,2,0,2
R402,2022,27638R1,1,0,1
R402,2022,27687-100,1,0,1
R402,2022,27688-2,2,1,1
R402,2022,298970R1,1,0,1
R402,2022,300072-1,1,0,1
R402,2022,300432-1,1,0,1
R402,2022,300589-103,1,0,1
R402,2022,300783-1,1,0,1
R402,2022,302245-1,1,0,1
R402,2022,302246-101,1,1,0
R402,2022,302541-101,1,0,1
R402,2022,302542-101,1,0,1
R402,2022,302698-1,1,0,1
R402,2022,303596-1,1,0,1
R402,2022,30386-1,1,0,1
R402,2022,304069-1,1,0,1
R402,2022,304223-100,1,0,1
R402,2022,304649-100,2,0,2
R402,2022,30694-300,1,0,1
R402,2022,310521-100,1,0,1
R402,2022,320817-100,2,1,1
R402,2022,330102-0-60-05-02-00,1,0,1
R402,2022,330180-51-00,1,0,1
R402,2022,337-548-90002,1,0,1
R402,2022,337-548-90022,1,0,1
R402,2022,3482156-1,1,0,1
R402,2022,3614495-1,1,0,1
R402,2022,3614497-1,1,0,1
R402,2022,3614498-1,1,0,1
R402,2022,3616383-1,2,0,2
R402,2022,36726-1,1,0,1
R402,2022,36727-1,1,0,1
R402,2022,3701-40-01-01-04-01-01,1,0,1
R402,2022,376219R1,1,0,1
R402,2022,37914-100,1,0,1
R402,2022,38049-3,1,0,1
R402,2022,41390-0,1,0,1
R402,2022,42899-1,1,0,1
R402,2022,430279,2,0,2
R402,2022,431787,1,0,1
R402,2022,432-501-90005,1,0,1
R402,2022,442828,2,0,2
R402,2022,442832,2,0,2
R402,2022,44789-1,1,0,1
R402,2022,5089,1,0,1
R402,2022,513047R1,1,0,1
R402,2022,525-628-90334,2,0,2
R402,2022,55X4,1,0,1
R402,2022,602807C1,1,0,1
R402,2022,603225C1,1,0,1
R402,2022,603776C1,1,0,1
R402,2022,623068R1,2,1,1
R402,2022,700280C1,1,0,1
R402,2022,700616C1,1,0,1
R402,2022,701029C1,1,0,1
R402,2022,701642C1,3,0,3
R402,2022,701644C1,1,0,1
R402,2022,720224-100,1,1,0
R402,2022,720225-100,1,1,0
R402,2022,720226-100,1,0,1
R402,2022,720227-100,9,4,5
R402,2022,720228-100,7,3,4
R402,2022,720229-100,1,1,0
R402,2022,730095-1,1,0,1
R402,2022,730227-100,8,3,5
R402,2022,740015-1,1,0,1
R402,2022,740038-100,1,0,1
R402,2022,791-540-90231,2,0,2
R402,2022,791-540-90336,2,0,2
R402,2022,8007995R92,1,0,1
R402,2022,816630198,1,0,1
R402,2022,816634190,1,0,1
R402,2022,816634216,2,0,2
R402,2022,82-878737-000,1,0,1
R402,2022,851048150,2,0,2
R402,2022,851075100,1,0,1
R402,2022,851589490,1,0,1
R402,2022,851589670,1,0,1
R402,2022,851594050,1,0,1
R402,2022,861220055,1,0,1
R402,2022,900759C1,1,0,1
R402,2022,900760C1,1,0,1
R402,2022,901147C2,1,0,1
R402,2022,901157C1,1,0,1
R402,2022,901159C2,1,0,1
R402,2022,901160C1,1,0,1
R402,2022,901163C1,1,0,1
R402,2022,901165C1,1,0,1
R402,2022,901722090,1,0,1
R402,2022,901722100,1,0,1
R402,2022,901722210,3,0,3
R402,2022,901722440,1,0,1
R402,2022,901722450,1,0,1
R402,2022,901722560,3,0,3
R402,2022,902212C1,1,1,0
R402,2022,902222C1,1,1,0
R402,2022,902223C1,1,1,0
R402,2022,902228C2,1,1,0
R402,2022,902232C2,1,1,0
R402,2022,902737C1,2,1,1
R402,2022,902778C1,1,1,0
R402,2022,902779C1,2,1,1
R402,2022,903111C1,2,0,2
R402,2022,903112C1,1,0,1
R402,2022,903113C1,2,0,2
R402,2022,903114C1,1,0,1
R402,2022,903115C1,2,0,2
R402,2022,903116C1,1,0,1
R402,2022,903117C1,2,0,2
R402,2022,903118C1,3,0,3
R402,2022,903119C1,2,0,2
R402,2022,903123C1,2,0,2
R402,2022,903124C1,1,0,1
R402,2022,903126C1,2,0,2
R402,2022,903217C1,1,0,1
R402,2022,903225C1,1,0,1
R402,2022,903235C1,3,0,3
R402,2022,903240C1,1,0,1
R402,2022,903242C1,2,0,2
R402,2022,903244C1,1,0,1
R402,2022,903246C1,3,0,3
R402,2022,903252C1,2,0,2
R402,2022,903261C1,1,1,0
R402,2022,903263C1,1,1,0
R402,2022,903266C1,1,0,1
R402,2022,903268C1,1,1,0
R402,2022,903269C1,2,1,1
R402,2022,903270C1,1,1,0
R402,2022,903289C1,4,0,4
R402,2022,903307C1,1,1,0
R402,2022,903315C1,2,0,2
R402,2022,903316C1,4,1,3
R402,2022,903317C1,1,0,1
R402,2022,903326C1,2,0,2
R402,2022,903335C1,2,0,2
R402,2022,903443C1,1,0,1
R402,2022,903476C2,1,0,1
R402,2022,903477C1,1,0,1
R402,2022,903485C1,1,0,1
R402,2022,903509C1,1,0,1
R402,2022,903511C1,1,0,1
R402,2022,903547C1,1,0,1
R402,2022,903549C1,2,0,2
R402,2022,903555C1,1,0,1
R402,2022,903556C1,4,0,4
R402,2022,903560C1,3,0,3
R402,2022,903567C1,1,1,0
R402,2022,903646C1,1,0,1
R402,2022,903675C1,1,0,1
R402,2022,903677C1,1,0,1
R402,2022,903697A1A,1,0,1
R402,2022,903732C1,3,0,3
R402,2022,904524C1,1,0,1
R402,2022,904562C4,1,0,1
R402,2022,904934C1,2,0,2
R402,2022,905257C2,1,0,1
R402,2022,905262C1,1,0,1
R402,2022,905272C1,1,1,0
R402,2022,905273C1,1,0,1
R402,2022,905477C1,1,0,1
R402,2022,905715C1,1,0,1
R402,2022,906740C1,2,0,2
R402,2022,907333C1,1,0,1
R402,2022,907334C1,1,0,1
R402,2022,907752C2,2,0,2
R402,2022,907754C3,1,0,1
R402,2022,907758C1,3,0,3
R402,2022,907775C1,3,0,3
R402,2022,907777C1,1,0,1
R402,2022,907778C1,1,0,1
R402,2022,907809C2,2,0,2
R402,2022,907810C2,2,0,2
R402,2022,907818C3,2,0,2
R402,2022,907906C1,2,0,2
R402,2022,907930C1,1,0,1
R402,2022,907932C4,2,0,2
R402,2022,907949C1,2,0,2
R402,2022,907952C1,1,0,1
R402,2022,907969C1,1,0,1
R402,2022,908055C1,1,0,1
R402,2022,908056C1,1,0,1
R402,2022,908058C1,1,1,0
R402,2022,908059C1,1,0,1
R402,2022,908061C1,1,0,1
R402,2022,908112C1,2,0,2
R402,2022,908134C1,2,0,2
R402,2022,908135C1,2,0,2
R402,2022,908153C1,1,1,0
R402,2022,908158C1,2,0,2
R402,2022,908159C1,4,1,3
R402,2022,908164C1,2,0,2
R402,2022,908171C1,2,0,2
R402,2022,908177C1,1,0,1
R402,2022,908220C1,3,0,3
R402,2022,908221C1,2,0,2
R402,2022,908231C1,1,1,0
R402,2022,908232C1,1,0,1
R402,2022,908236C1,1,0,1
R402,2022,908280C1,1,1,0
R402,2022,908463C1,2,0,2
R402,2022,908588C1,1,0,1
R402,2022,908601C1,2,0,2
R402,2022,908662C1,1,1,0
R402,2022,908719C1,2,1,1
R402,2022,908739C1,2,0,2
R402,2022,908741C1,2,0,2
R402,2022,908743C1,1,0,1
R402,2022,908754C1,3,0,3
R402,2022,908914C1,2,0,2
R402,2022,909044C2,2,0,2
R402,2022,909048C2,1,0,1
R402,2022,909052C1,1,0,1
R402,2022,909054C2,2,0,2
R402,2022,909055C1,1,0,1
R402,2022,909057C1,2,0,2
R402,2022,909062C2,1,0,1
R402,2022,909063C1,2,0,2
R402,2022,909064C1,2,0,2
R402,2022,909065C2,2,0,2
R402,2022,909071C2,1,0,1
R402,2022,909093C1,1,0,1
R402,2022,909097C3,1,0,1
